"psi.values","stat.values","p.value","actual"
2015.55555555556,8.57024623603099,1.8156247895954e-06,2016.39472433287
2004.44444444444,-3.05715055850971,0.0517877146626352,2004
2006.66666666667,1.99811810727531,0.339780753898272,NA
